"period","respondent","respondent-name","fueltype","type-name","value","value-units"
"2025-06-27T03","CISO","California Independent System Operator","WAT","Hydro","3501","megawatthours"
"2025-06-27T03","CISO","California Independent System Operator","WND","Wind","3146","megawatthours"
"2025-06-27T02","CISO","California Independent System Operator","SUN","Solar","14879","megawatthours"
"2025-06-27T02","CISO","California Independent System Operator","WAT","Hydro","2423","megawatthours"
"2025-06-27T02","CISO","California Independent System Operator","WND","Wind","3300","megawatthours"
"2025-06-27T01","CISO","California Independent System Operator","SUN","Solar","16687","megawatthours"
"2025-06-27T01","CISO","California Independent System Operator","WAT","Hydro","2153","megawatthours"
"2025-06-27T01","CISO","California Independent System Operator","WND","Wind","2853","megawatthours"
"2025-06-27T00","CISO","California Independent System Operator","SUN","Solar","17654","megawatthours"
"2025-06-27T00","CISO","California Independent System Operator","WAT","Hydro","1369","megawatthours"
"2025-06-27T00","CISO","California Independent System Operator","WND","Wind","2060","megawatthours"
"2025-06-26T23","CISO","California Independent System Operator","SUN","Solar","17920","megawatthours"
"2025-06-26T23","CISO","California Independent System Operator","WAT","Hydro","878","megawatthours"
"2025-06-26T23","CISO","California Independent System Operator","WND","Wind","1230","megawatthours"
"2025-06-26T22","CISO","California Independent System Operator","SUN","Solar","18256","megawatthours"
"2025-06-26T22","CISO","California Independent System Operator","WAT","Hydro","772","megawatthours"
"2025-06-26T22","CISO","California Independent System Operator","WND","Wind","881","megawatthours"
"2025-06-26T21","CISO","California Independent System Operator","SUN","Solar","18354","megawatthours"
"2025-06-26T21","CISO","California Independent System Operator","WAT","Hydro","555","megawatthours"
"2025-06-26T21","CISO","California Independent System Operator","WND","Wind","684","megawatthours"
"2025-06-26T20","CISO","California Independent System Operator","SUN","Solar","18232","megawatthours"
"2025-06-26T20","CISO","California Independent System Operator","WAT","Hydro","580","megawatthours"
"2025-06-26T20","CISO","California Independent System Operator","WND","Wind","650","megawatthours"
"2025-06-26T19","CISO","California Independent System Operator","SUN","Solar","17872","megawatthours"
"2025-06-26T19","CISO","California Independent System Operator","WAT","Hydro","737","megawatthours"
"2025-06-26T19","CISO","California Independent System Operator","WND","Wind","687","megawatthours"
"2025-06-26T18","CISO","California Independent System Operator","SUN","Solar","17190","megawatthours"
"2025-06-26T18","CISO","California Independent System Operator","WAT","Hydro","987","megawatthours"
"2025-06-26T18","CISO","California Independent System Operator","WND","Wind","911","megawatthours"
"2025-06-26T17","CISO","California Independent System Operator","SUN","Solar","15703","megawatthours"
"2025-06-26T17","CISO","California Independent System Operator","WAT","Hydro","1279","megawatthours"
"2025-06-26T17","CISO","California Independent System Operator","WND","Wind","1406","megawatthours"
"2025-06-26T16","CISO","California Independent System Operator","SUN","Solar","11411","megawatthours"
"2025-06-26T16","CISO","California Independent System Operator","WAT","Hydro","1683","megawatthours"
"2025-06-26T16","CISO","California Independent System Operator","WND","Wind","2018","megawatthours"
"2025-06-26T15","CISO","California Independent System Operator","SUN","Solar","3439","megawatthours"
"2025-06-26T15","CISO","California Independent System Operator","WAT","Hydro","2259","megawatthours"
"2025-06-26T15","CISO","California Independent System Operator","WND","Wind","2885","megawatthours"
"2025-06-26T14","CISO","California Independent System Operator","SUN","Solar","91","megawatthours"
"2025-06-26T14","CISO","California Independent System Operator","WAT","Hydro","2478","megawatthours"
"2025-06-26T14","CISO","California Independent System Operator","WND","Wind","3485","megawatthours"
"2025-06-26T13","CISO","California Independent System Operator","SUN","Solar","24","megawatthours"
"2025-06-26T13","CISO","California Independent System Operator","WAT","Hydro","2559","megawatthours"
"2025-06-26T13","CISO","California Independent System Operator","WND","Wind","3902","megawatthours"
"2025-06-26T12","CISO","California Independent System Operator","SUN","Solar","24","megawatthours"
"2025-06-26T12","CISO","California Independent System Operator","WAT","Hydro","2500","megawatthours"
"2025-06-26T12","CISO","California Independent System Operator","WND","Wind","3995","megawatthours"
"2025-06-26T11","CISO","California Independent System Operator","SUN","Solar","23","megawatthours"
"2025-06-26T11","CISO","California Independent System Operator","WAT","Hydro","2719","megawatthours"
"2025-06-26T11","CISO","California Independent System Operator","WND","Wind","4244","megawatthours"
"2025-06-26T10","CISO","California Independent System Operator","SUN","Solar","25","megawatthours"
"2025-06-26T10","CISO","California Independent System Operator","WAT","Hydro","3050","megawatthours"
"2025-06-26T10","CISO","California Independent System Operator","WND","Wind","4398","megawatthours"
"2025-06-26T09","CISO","California Independent System Operator","SUN","Solar","27","megawatthours"
"2025-06-26T09","CISO","California Independent System Operator","WAT","Hydro","3434","megawatthours"
"2025-06-26T09","CISO","California Independent System Operator","WND","Wind","4395","megawatthours"
"2025-06-26T08","CISO","California Independent System Operator","SUN","Solar","26","megawatthours"
"2025-06-26T08","CISO","California Independent System Operator","WAT","Hydro","3764","megawatthours"
"2025-06-26T08","CISO","California Independent System Operator","WND","Wind","4316","megawatthours"
"2025-06-26T07","CISO","California Independent System Operator","SUN","Solar","25","megawatthours"
"2025-06-26T07","CISO","California Independent System Operator","WAT","Hydro","4004","megawatthours"
"2025-06-26T07","CISO","California Independent System Operator","WND","Wind","4125","megawatthours"
"2025-06-26T06","CISO","California Independent System Operator","SUN","Solar","27","megawatthours"
"2025-06-26T06","CISO","California Independent System Operator","WAT","Hydro","4122","megawatthours"
"2025-06-26T06","CISO","California Independent System Operator","WND","Wind","3796","megawatthours"
"2025-06-26T05","CISO","California Independent System Operator","SUN","Solar","141","megawatthours"
"2025-06-26T05","CISO","California Independent System Operator","WAT","Hydro","4014","megawatthours"
"2025-06-26T05","CISO","California Independent System Operator","WND","Wind","3506","megawatthours"
"2025-06-26T04","CISO","California Independent System Operator","SUN","Solar","2307","megawatthours"
"2025-06-26T04","CISO","California Independent System Operator","WAT","Hydro","3981","megawatthours"
"2025-06-26T04","CISO","California Independent System Operator","WND","Wind","3134","megawatthours"
"2025-06-26T03","CISO","California Independent System Operator","SUN","Solar","9452","megawatthours"
"2025-06-26T03","CISO","California Independent System Operator","WAT","Hydro","3134","megawatthours"
"2025-06-26T03","CISO","California Independent System Operator","WND","Wind","2905","megawatthours"
"2025-06-26T02","CISO","California Independent System Operator","SUN","Solar","14956","megawatthours"
"2025-06-26T02","CISO","California Independent System Operator","WAT","Hydro","2208","megawatthours"
"2025-06-26T02","CISO","California Independent System Operator","WND","Wind","2296","megawatthours"
"2025-06-26T01","CISO","California Independent System Operator","SUN","Solar","16748","megawatthours"
"2025-06-26T01","CISO","California Independent System Operator","WAT","Hydro","1405","megawatthours"
"2025-06-26T01","CISO","California Independent System Operator","WND","Wind","1722","megawatthours"
"2025-06-26T00","CISO","California Independent System Operator","SUN","Solar","17449","megawatthours"
"2025-06-26T00","CISO","California Independent System Operator","WAT","Hydro","1091","megawatthours"
"2025-06-26T00","CISO","California Independent System Operator","WND","Wind","1215","megawatthours"
"2025-06-25T23","CISO","California Independent System Operator","SUN","Solar","17705","megawatthours"
"2025-06-25T23","CISO","California Independent System Operator","WAT","Hydro","736","megawatthours"
"2025-06-25T23","CISO","California Independent System Operator","WND","Wind","895","megawatthours"
"2025-06-25T22","CISO","California Independent System Operator","SUN","Solar","18130","megawatthours"
"2025-06-25T22","CISO","California Independent System Operator","WAT","Hydro","605","megawatthours"
"2025-06-25T22","CISO","California Independent System Operator","WND","Wind","722","megawatthours"
"2025-06-25T21","CISO","California Independent System Operator","SUN","Solar","18205","megawatthours"
"2025-06-25T21","CISO","California Independent System Operator","WAT","Hydro","903","megawatthours"
"2025-06-25T21","CISO","California Independent System Operator","WND","Wind","633","megawatthours"
"2025-06-25T20","CISO","California Independent System Operator","SUN","Solar","18272","megawatthours"
"2025-06-25T20","CISO","California Independent System Operator","WAT","Hydro","706","megawatthours"
"2025-06-25T20","CISO","California Independent System Operator","WND","Wind","664","megawatthours"
"2025-06-25T19","CISO","California Independent System Operator","SUN","Solar","18046","megawatthours"
"2025-06-25T19","CISO","California Independent System Operator","WAT","Hydro","541","megawatthours"
"2025-06-25T19","CISO","California Independent System Operator","WND","Wind","851","megawatthours"
"2025-06-25T18","CISO","California Independent System Operator","SUN","Solar","17138","megawatthours"
"2025-06-25T18","CISO","California Independent System Operator","WAT","Hydro","716","megawatthours"
"2025-06-25T18","CISO","California Independent System Operator","WND","Wind","1099","megawatthours"
"2025-06-25T17","CISO","California Independent System Operator","SUN","Solar","15532","megawatthours"
"2025-06-25T17","CISO","California Independent System Operator","WAT","Hydro","1113","megawatthours"
"2025-06-25T17","CISO","California Independent System Operator","WND","Wind","1478","megawatthours"
"2025-06-25T16","CISO","California Independent System Operator","SUN","Solar","11207","megawatthours"
"2025-06-25T16","CISO","California Independent System Operator","WAT","Hydro","1741","megawatthours"
"2025-06-25T16","CISO","California Independent System Operator","WND","Wind","2104","megawatthours"
